"","GEOID","year","state_alpha","county_name","Yield_mg_ha.x","irrigated","corn","Yield_mg_ha.y","soy","Yield_mg_ha","wheat"
"18740","31067",2010,"NE","GAGE",8.45916,"irrigated","corn",2.6376,"soy",2.87624,"wheat"
"18741","31067",2011,"NE","GAGE",8.5722,"irrigated","corn",2.9202,"soy",2.68784,"wheat"
"18742","31067",2012,"NE","GAGE",5.63316,"irrigated","corn",2.04728,"soy",2.78204,"wheat"
"18743","31067",2013,"NE","GAGE",9.45768,"irrigated","corn",3.2656,"soy",3.4226,"wheat"
"18744","31067",2014,"NE","GAGE",10.65716,"irrigated","corn",3.00184,"soy",2.96416,"wheat"
"18745","31067",2015,"NE","GAGE",9.58328,"irrigated","corn",2.93904,"soy",1.65792,"wheat"
"18746","31067",2016,"NE","GAGE",8.64128,"irrigated","corn",3.34096,"soy",3.611,"wheat"
"18747","31067",2017,"NE","GAGE",9.52676,"irrigated","corn",2.983,"soy",3.12116,"wheat"
"18748","31067",2018,"NE","GAGE",10.84556,"irrigated","corn",3.20908,"soy",3.68636,"wheat"
"18749","31067",2019,"NE","GAGE",9.99148,"irrigated","corn",3.5168,"soy",3.68008,"wheat"
"18750","31067",2020,"NE","GAGE",10.21128,"irrigated","corn",3.02696,"soy",2.826,"wheat"
"18751","31067",2021,"NE","GAGE",10.519,"irrigated","corn",3.21536,"soy",4.01292,"wheat"
"18752","31067",2022,"NE","GAGE",8.40264,"irrigated","corn",2.2922,"soy",4.11968,"wheat"
"18753","31069",2000,"NE","GARDEN",5.9346,"irrigated","corn",NA,NA,2.43036,"wheat"
"18754","31069",2001,"NE","GARDEN",7.33504,"irrigated","corn",NA,NA,2.08496,"wheat"
"18755","31069",2002,"NE","GARDEN",8.50312,"irrigated","corn",NA,NA,1.89028,"wheat"
"18756","31069",2003,"NE","GARDEN",9.50164,"irrigated","corn",NA,NA,3.44772,"wheat"
"18757","31069",2004,"NE","GARDEN",9.59584,"irrigated","corn",NA,NA,2.56224,"wheat"
"18758","31069",2005,"NE","GARDEN",10.34944,"irrigated","corn",NA,NA,1.80236,"wheat"
"18759","31069",2006,"NE","GARDEN",9.5456,"irrigated","corn",NA,NA,2.22312,"wheat"
"18760","31069",2007,"NE","GARDEN",9.53932,"irrigated","corn",NA,NA,3.00812,"wheat"
"18761","31069",2008,"NE","GARDEN",9.734,"irrigated","corn",NA,NA,2.7004,"wheat"
"18762","31069",2009,"NE","GARDEN",9.78424,"irrigated","corn",NA,NA,2.7946,"wheat"
"18763","31069",2010,"NE","GARDEN",8.95528,"irrigated","corn",NA,NA,2.43664,"wheat"
"18764","31069",2011,"NE","GARDEN",9.08088,"irrigated","corn",NA,NA,3.00184,"wheat"
"18765","31069",2012,"NE","GARDEN",7.54228,"irrigated","corn",NA,NA,2.2608,"wheat"
"18766","31069",2013,"NE","GARDEN",7.30364,"irrigated","corn",NA,NA,1.63908,"wheat"
"18767","31069",2014,"NE","GARDEN",9.03692,"irrigated","corn",NA,NA,3.46028,"wheat"
"18768","31069",2018,"NE","GARDEN",6.8766,"irrigated","corn",NA,NA,NA,NA
"18769","31069",2020,"NE","GARDEN",4.08828,"irrigated","corn",NA,NA,2.58736,"wheat"
"18770","31071",2000,"NE","GARFIELD",8.67268,"irrigated","corn",2.2294,"soy",NA,NA
"18771","31071",2001,"NE","GARFIELD",9.28184,"irrigated","corn",2.93904,"soy",NA,NA
"18772","31071",2002,"NE","GARFIELD",7.85628,"irrigated","corn",2.51828,"soy",NA,NA
"18773","31071",2003,"NE","GARFIELD",8.32728,"irrigated","corn",2.46176,"soy",NA,NA
"18774","31071",2004,"NE","GARFIELD",9.61468,"irrigated","corn",2.56852,"soy",NA,NA
"18775","31071",2005,"NE","GARFIELD",9.58328,"irrigated","corn",2.77576,"soy",NA,NA
"18776","31071",2006,"NE","GARFIELD",9.6398,"irrigated","corn",2.93904,"soy",NA,NA
"18777","31071",2007,"NE","GARFIELD",10.66344,"irrigated","corn",2.53084,"soy",NA,NA
"18778","31071",2008,"NE","GARFIELD",10.7388,"irrigated","corn",2.5434,"soy",NA,NA
"18779","31071",2009,"NE","GARFIELD",11.5552,"irrigated","corn",3.4854,"soy",NA,NA
"18780","31071",2010,"NE","GARFIELD",9.68376,"irrigated","corn",NA,NA,NA,NA
"18781","31071",2011,"NE","GARFIELD",10.56296,"irrigated","corn",3.13372,"soy",NA,NA
"18782","31071",2012,"NE","GARFIELD",10.11708,"irrigated","corn",2.62504,"soy",NA,NA
"18783","31071",2013,"NE","GARFIELD",10.519,"irrigated","corn",2.86996,"soy",NA,NA
"18784","31071",2014,"NE","GARFIELD",8.62872,"irrigated","corn",NA,NA,NA,NA
"18785","31071",2015,"NE","GARFIELD",11.12816,"irrigated","corn",3.71148,"soy",NA,NA
"18786","31071",2016,"NE","GARFIELD",12.10784,"irrigated","corn",NA,NA,NA,NA
"18787","31071",2017,"NE","GARFIELD",11.65568,"irrigated","corn",NA,NA,NA,NA
"18788","31071",2018,"NE","GARFIELD",12.874,"irrigated","corn",3.87476,"soy",NA,NA
"18789","31071",2019,"NE","GARFIELD",11.71848,"irrigated","corn",NA,NA,NA,NA
"18790","31071",2020,"NE","GARFIELD",11.81896,"irrigated","corn",3.5796,"soy",NA,NA
"18791","31071",2021,"NE","GARFIELD",13.10008,"irrigated","corn",3.6738,"soy",NA,NA
"18792","31071",2022,"NE","GARFIELD",11.60544,"irrigated","corn",3.73032,"soy",NA,NA
"18793","31073",2000,"NE","GOSPER",8.1954,"irrigated","corn",3.15256,"soy",2.97672,"wheat"
"18794","31073",2001,"NE","GOSPER",10.8016,"irrigated","corn",3.39748,"soy",3.06464,"wheat"
"18795","31073",2002,"NE","GOSPER",9.72144,"irrigated","corn",3.08348,"soy",2.94532,"wheat"
"18796","31073",2003,"NE","GOSPER",10.99,"irrigated","corn",3.46656,"soy",3.49796,"wheat"
"18797","31073",2004,"NE","GOSPER",10.11708,"irrigated","corn",3.16512,"soy",1.80236,"wheat"
"18798","31073",2005,"NE","GOSPER",10.50016,"irrigated","corn",3.51052,"soy",2.91392,"wheat"
"18799","31073",2006,"NE","GOSPER",10.30548,"irrigated","corn",3.78056,"soy",2.22312,"wheat"
"18800","31073",2007,"NE","GOSPER",10.54412,"irrigated","corn",3.5482,"soy",3.36608,"wheat"
"18801","31073",2008,"NE","GOSPER",10.048,"irrigated","corn",3.3912,"soy",NA,NA
"18802","31073",2009,"NE","GOSPER",11.85664,"irrigated","corn",3.925,"soy",4.1762,"wheat"
"18803","31073",2010,"NE","GOSPER",11.3354,"irrigated","corn",3.62984,"soy",3.68636,"wheat"
"18804","31073",2011,"NE","GOSPER",10.52528,"irrigated","corn",3.8936,"soy",3.41004,"wheat"
"18805","31073",2012,"NE","GOSPER",9.83448,"irrigated","corn",3.18396,"soy",3.46656,"wheat"
"18806","31073",2013,"NE","GOSPER",10.46876,"irrigated","corn",3.44772,"soy",1.76468,"wheat"
"18807","31073",2014,"NE","GOSPER",11.74988,"irrigated","corn",3.62984,"soy",2.89508,"wheat"
"18808","31073",2015,"NE","GOSPER",11.69964,"irrigated","corn",3.99408,"soy",2.17916,"wheat"
"18809","31073",2016,"NE","GOSPER",11.19096,"irrigated","corn",4.22016,"soy",4.50904,"wheat"
"18810","31073",2018,"NE","GOSPER",12.8426,"irrigated","corn",4.19504,"soy",3.08348,"wheat"
"18811","31073",2020,"NE","GOSPER",12.66676,"irrigated","corn",4.40856,"soy",2.90764,"wheat"
"18812","31073",2021,"NE","GOSPER",13.70924,"irrigated","corn",4.7414,"soy",3.41004,"wheat"
"18813","31073",2022,"NE","GOSPER",9.67748,"irrigated","corn",NA,NA,3.454,"wheat"
"18814","31077",2000,"NE","GREELEY",7.38528,"irrigated","corn",2.42408,"soy",NA,NA
"18815","31077",2001,"NE","GREELEY",8.97412,"irrigated","corn",2.72552,"soy",NA,NA
"18816","31077",2002,"NE","GREELEY",8.5094,"irrigated","corn",2.49944,"soy",NA,NA
"18817","31077",2003,"NE","GREELEY",10.31804,"irrigated","corn",2.72552,"soy",NA,NA
"18818","31077",2004,"NE","GREELEY",9.03064,"irrigated","corn",2.4492,"soy",NA,NA
"18819","31077",2005,"NE","GREELEY",9.90984,"irrigated","corn",3.12116,"soy",NA,NA
"18820","31077",2006,"NE","GREELEY",9.17508,"irrigated","corn",3.08976,"soy",NA,NA
"18821","31077",2007,"NE","GREELEY",9.70888,"irrigated","corn",3.21536,"soy",NA,NA
"18822","31077",2008,"NE","GREELEY",10.8016,"irrigated","corn",3.1086,"soy",NA,NA
"18823","31077",2009,"NE","GREELEY",11.75616,"irrigated","corn",3.7052,"soy",NA,NA
"18824","31077",2010,"NE","GREELEY",10.28036,"irrigated","corn",3.14628,"soy",NA,NA
"18825","31077",2011,"NE","GREELEY",9.12484,"irrigated","corn",3.40376,"soy",NA,NA
"18826","31077",2012,"NE","GREELEY",10.14848,"irrigated","corn",3.0772,"soy",NA,NA
"18827","31077",2013,"NE","GREELEY",11.35424,"irrigated","corn",NA,NA,NA,NA
"18828","31077",2014,"NE","GREELEY",11.0842,"irrigated","corn",3.297,"soy",NA,NA
"18829","31077",2015,"NE","GREELEY",11.37308,"irrigated","corn",3.6424,"soy",NA,NA
"18830","31077",2016,"NE","GREELEY",11.72476,"irrigated","corn",3.94384,"soy",NA,NA
"18831","31077",2017,"NE","GREELEY",11.82524,"irrigated","corn",3.69264,"soy",NA,NA
"18832","31077",2018,"NE","GREELEY",12.42184,"irrigated","corn",3.74916,"soy",NA,NA
"18833","31077",2019,"NE","GREELEY",12.04504,"irrigated","corn",NA,NA,NA,NA
"18834","31077",2020,"NE","GREELEY",12.76724,"irrigated","corn",3.9564,"soy",NA,NA
"18835","31077",2021,"NE","GREELEY",13.97928,"irrigated","corn",4.03176,"soy",NA,NA
"18836","31077",2022,"NE","GREELEY",11.56148,"irrigated","corn",3.25304,"soy",NA,NA
"18837","31079",2000,"NE","HALL",9.40116,"irrigated","corn",2.85112,"soy",NA,NA
"18838","31079",2001,"NE","HALL",10.66344,"irrigated","corn",3.27816,"soy",NA,NA
"18839","31079",2002,"NE","HALL",10.519,"irrigated","corn",3.19024,"soy",NA,NA
"18840","31079",2003,"NE","HALL",11.56148,"irrigated","corn",3.03952,"soy",NA,NA
"18841","31079",2004,"NE","HALL",12.10784,"irrigated","corn",3.29072,"soy",NA,NA
"18842","31079",2005,"NE","HALL",11.12188,"irrigated","corn",3.6424,"soy",NA,NA
"18843","31079",2006,"NE","HALL",11.69336,"irrigated","corn",3.66124,"soy",NA,NA
"18844","31079",2007,"NE","HALL",11.69964,"irrigated","corn",3.69264,"soy",NA,NA
"18845","31079",2008,"NE","HALL",10.7388,"irrigated","corn",3.3284,"soy",NA,NA
"18846","31079",2009,"NE","HALL",11.618,"irrigated","corn",3.4226,"soy",NA,NA
"18847","31079",2010,"NE","HALL",11.34168,"irrigated","corn",3.77428,"soy",NA,NA
"18848","31079",2011,"NE","HALL",11.34168,"irrigated","corn",3.96268,"soy",NA,NA
"18849","31079",2012,"NE","HALL",11.61172,"irrigated","corn",3.5168,"soy",NA,NA
"18850","31079",2013,"NE","HALL",12.69188,"irrigated","corn",3.88732,"soy",NA,NA
"18851","31079",2014,"NE","HALL",12.86144,"irrigated","corn",3.96896,"soy",NA,NA
"18852","31079",2015,"NE","HALL",12.57884,"irrigated","corn",4.1762,"soy",NA,NA
"18853","31079",2016,"NE","HALL",11.70592,"irrigated","corn",4.25784,"soy",NA,NA
"18854","31079",2017,"NE","HALL",12.54744,"irrigated","corn",4.06944,"soy",NA,NA
"18855","31079",2018,"NE","HALL",13.659,"irrigated","corn",4.1762,"soy",NA,NA
"18856","31079",2019,"NE","HALL",11.32912,"irrigated","corn",3.3598,"soy",NA,NA
"18857","31079",2020,"NE","HALL",12.66676,"irrigated","corn",4.49648,"soy",NA,NA
"18858","31079",2022,"NE","HALL",11.81896,"irrigated","corn",4.02548,"soy",NA,NA
"18859","31081",2000,"NE","HAMILTON",9.52676,"irrigated","corn",3.28444,"soy",2.826,"wheat"
"18860","31081",2001,"NE","HAMILTON",10.93976,"irrigated","corn",3.37236,"soy",2.826,"wheat"
"18861","31081",2002,"NE","HAMILTON",10.88952,"irrigated","corn",3.38492,"soy",2.669,"wheat"
"18862","31081",2003,"NE","HAMILTON",11.07792,"irrigated","corn",3.24048,"soy",3.5168,"wheat"
"18863","31081",2004,"NE","HAMILTON",11.73732,"irrigated","corn",3.4854,"soy",3.24676,"wheat"
"18864","31081",2005,"NE","HAMILTON",11.50496,"irrigated","corn",3.99408,"soy",4.03804,"wheat"
"18865","31081",2006,"NE","HAMILTON",11.53636,"irrigated","corn",3.71776,"soy",3.81196,"wheat"
"18866","31081",2007,"NE","HAMILTON",11.5866,"irrigated","corn",3.66124,"soy",3.00184,"wheat"
"18867","31081",2008,"NE","HAMILTON",12.0576,"irrigated","corn",3.7052,"soy",2.6062,"wheat"
"18868","31081",2009,"NE","HAMILTON",12.92424,"irrigated","corn",3.8936,"soy",3.14,"wheat"
"18869","31081",2010,"NE","HAMILTON",11.88176,"irrigated","corn",4.03176,"soy",2.81972,"wheat"
"18870","31081",2011,"NE","HAMILTON",12.44696,"irrigated","corn",4.3018,"soy",2.74436,"wheat"
"18871","31081",2012,"NE","HAMILTON",12.3088,"irrigated","corn",3.84964,"soy",2.58736,"wheat"
"18872","31081",2013,"NE","HAMILTON",12.63536,"irrigated","corn",3.8622,"soy",2.86996,"wheat"
"18873","31081",2014,"NE","HAMILTON",13.1252,"irrigated","corn",3.93756,"soy",3.0772,"wheat"
"18874","31081",2015,"NE","HAMILTON",13.37012,"irrigated","corn",3.99408,"soy",2.5748,"wheat"
"18875","31081",2016,"NE","HAMILTON",12.70444,"irrigated","corn",4.44624,"soy",NA,NA
"18876","31081",2017,"NE","HAMILTON",13.502,"irrigated","corn",4.25156,"soy",NA,NA
"18877","31081",2018,"NE","HAMILTON",14.05464,"irrigated","corn",3.9878,"soy",3.42888,"wheat"
"18878","31081",2019,"NE","HAMILTON",13.49572,"irrigated","corn",4.07572,"soy",4.1448,"wheat"
"18879","31081",2020,"NE","HAMILTON",14.23676,"irrigated","corn",4.45252,"soy",3.34724,"wheat"
"18880","31081",2022,"NE","HAMILTON",13.73436,"irrigated","corn",4.20132,"soy",NA,NA
"18881","31083",2000,"NE","HARLAN",7.10896,"irrigated","corn",2.92648,"soy",3.0144,"wheat"
"18882","31083",2001,"NE","HARLAN",9.30068,"irrigated","corn",3.37236,"soy",2.7318,"wheat"
"18883","31083",2002,"NE","HARLAN",9.33836,"irrigated","corn",2.77576,"soy",2.56224,"wheat"
"18884","31083",2003,"NE","HARLAN",9.35092,"irrigated","corn",3.27188,"soy",3.28444,"wheat"
"18885","31083",2004,"NE","HARLAN",9.71516,"irrigated","corn",3.12744,"soy",3.00184,"wheat"
"18886","31083",2005,"NE","HARLAN",9.4514,"irrigated","corn",3.5168,"soy",2.96416,"wheat"
"18887","31083",2006,"NE","HARLAN",8.792,"irrigated","corn",3.454,"soy",2.31732,"wheat"
"18888","31083",2007,"NE","HARLAN",9.97264,"irrigated","corn",3.59844,"soy",3.05208,"wheat"
"18889","31083",2008,"NE","HARLAN",10.048,"irrigated","corn",3.454,"soy",3.3284,"wheat"
"18890","31083",2009,"NE","HARLAN",11.18468,"irrigated","corn",3.7052,"soy",3.925,"wheat"
"18891","31083",2010,"NE","HARLAN",10.5818,"irrigated","corn",3.611,"soy",3.30328,"wheat"
"18892","31083",2011,"NE","HARLAN",10.72624,"irrigated","corn",3.96268,"soy",3.10232,"wheat"
"18893","31083",2012,"NE","HARLAN",9.06204,"irrigated","corn",3.0144,"soy",3.34096,"wheat"
"18894","31083",2013,"NE","HARLAN",8.39008,"irrigated","corn",2.61876,"soy",1.77724,"wheat"
"18895","31083",2014,"NE","HARLAN",10.28664,"irrigated","corn",3.41004,"soy",2.06612,"wheat"
"18896","31083",2015,"NE","HARLAN",11.36052,"irrigated","corn",3.8308,"soy",2.01588,"wheat"
"18897","31083",2016,"NE","HARLAN",10.60064,"irrigated","corn",4.10712,"soy",4.239,"wheat"
"18898","31083",2017,"NE","HARLAN",11.31656,"irrigated","corn",NA,NA,NA,NA
"18899","31083",2018,"NE","HARLAN",11.37936,"irrigated","corn",4.15736,"soy",2.826,"wheat"
"18900","31083",2019,"NE","HARLAN",10.98372,"irrigated","corn",NA,NA,4.24528,"wheat"
"18901","31083",2020,"NE","HARLAN",11.3668,"irrigated","corn",3.69264,"soy",2.98928,"wheat"
"18902","31083",2021,"NE","HARLAN",13.60876,"irrigated","corn",4.50276,"soy",3.61728,"wheat"
"18903","31083",2022,"NE","HARLAN",11.54264,"irrigated","corn",3.78684,"soy",3.11488,"wheat"
"18904","31085",2000,"NE","HAYES",7.27224,"irrigated","corn",NA,NA,2.23568,"wheat"
"18905","31085",2001,"NE","HAYES",8.62244,"irrigated","corn",NA,NA,2.39896,"wheat"
"18906","31085",2002,"NE","HAYES",9.11228,"irrigated","corn",NA,NA,2.01588,"wheat"
"18907","31085",2003,"NE","HAYES",9.47652,"irrigated","corn",NA,NA,1.80236,"wheat"
"18908","31085",2004,"NE","HAYES",9.30068,"irrigated","corn",NA,NA,1.727,"wheat"
"18909","31085",2005,"NE","HAYES",8.30216,"irrigated","corn",NA,NA,2.46176,"wheat"
"18910","31085",2006,"NE","HAYES",8.9176,"irrigated","corn",NA,NA,2.3236,"wheat"
"18911","31085",2007,"NE","HAYES",8.91132,"irrigated","corn",NA,NA,3.0458,"wheat"
"18912","31085",2008,"NE","HAYES",9.9224,"irrigated","corn",NA,NA,2.5434,"wheat"
"18913","31085",2009,"NE","HAYES",9.67748,"irrigated","corn",NA,NA,3.8622,"wheat"
"18914","31085",2010,"NE","HAYES",9.90356,"irrigated","corn",NA,NA,2.99556,"wheat"
"18915","31085",2011,"NE","HAYES",7.536,"irrigated","corn",NA,NA,2.826,"wheat"
"18916","31085",2012,"NE","HAYES",8.17656,"irrigated","corn",NA,NA,3.0458,"wheat"
"18917","31085",2013,"NE","HAYES",7.15292,"irrigated","corn",NA,NA,2.45548,"wheat"
"18918","31085",2014,"NE","HAYES",9.41372,"irrigated","corn",NA,NA,3.10232,"wheat"
"18919","31085",2015,"NE","HAYES",9.37604,"irrigated","corn",NA,NA,2.64388,"wheat"
"18920","31085",2016,"NE","HAYES",9.1374,"irrigated","corn",NA,NA,NA,NA
"18921","31085",2017,"NE","HAYES",9.55188,"irrigated","corn",NA,NA,3.65496,"wheat"
"18922","31085",2018,"NE","HAYES",10.70112,"irrigated","corn",NA,NA,3.52308,"wheat"
"18923","31085",2019,"NE","HAYES",7.85,"irrigated","corn",NA,NA,NA,NA
"18924","31085",2020,"NE","HAYES",7.90652,"irrigated","corn",NA,NA,2.65016,"wheat"
"18925","31085",2021,"NE","HAYES",6.86404,"irrigated","corn",NA,NA,NA,NA
"18926","31085",2022,"NE","HAYES",9.87844,"irrigated","corn",NA,NA,NA,NA
"18927","31087",2000,"NE","HITCHCOCK",5.40708,"irrigated","corn",NA,NA,NA,NA
"18928","31087",2001,"NE","HITCHCOCK",7.36016,"irrigated","corn",NA,NA,NA,NA
"18929","31087",2002,"NE","HITCHCOCK",8.792,"irrigated","corn",NA,NA,NA,NA
"18930","31087",2003,"NE","HITCHCOCK",7.96932,"irrigated","corn",NA,NA,NA,NA
"18931","31087",2004,"NE","HITCHCOCK",8.25192,"irrigated","corn",NA,NA,NA,NA
"18932","31087",2005,"NE","HITCHCOCK",6.56888,"irrigated","corn",NA,NA,NA,NA
"18933","31087",2006,"NE","HITCHCOCK",6.4998,"irrigated","corn",NA,NA,NA,NA
"18934","31087",2007,"NE","HITCHCOCK",7.78092,"irrigated","corn",NA,NA,NA,NA
"18935","31087",2008,"NE","HITCHCOCK",6.4684,"irrigated","corn",NA,NA,NA,NA
"18936","31087",2009,"NE","HITCHCOCK",8.50312,"irrigated","corn",NA,NA,NA,NA
"18937","31087",2010,"NE","HITCHCOCK",8.02584,"irrigated","corn",NA,NA,NA,NA
"18938","31087",2011,"NE","HITCHCOCK",6.61284,"irrigated","corn",NA,NA,NA,NA
"18939","31087",2012,"NE","HITCHCOCK",4.54672,"irrigated","corn",NA,NA,NA,NA
"18940","31087",2013,"NE","HITCHCOCK",4.68488,"irrigated","corn",NA,NA,NA,NA
"18941","31087",2014,"NE","HITCHCOCK",6.7196,"irrigated","corn",NA,NA,NA,NA
"18942","31087",2015,"NE","HITCHCOCK",7.67416,"irrigated","corn",NA,NA,NA,NA
"18943","31087",2016,"NE","HITCHCOCK",8.24564,"irrigated","corn",NA,NA,NA,NA
"18944","31087",2018,"NE","HITCHCOCK",8.76688,"irrigated","corn",NA,NA,NA,NA
"18945","31087",2020,"NE","HITCHCOCK",6.08532,"irrigated","corn",NA,NA,NA,NA
"18946","31087",2022,"NE","HITCHCOCK",9.0432,"irrigated","corn",NA,NA,NA,NA
"18947","31089",2000,"NE","HOLT",9.97264,"irrigated","corn",3.22164,"soy",NA,NA
"18948","31089",2001,"NE","HOLT",8.72292,"irrigated","corn",2.80088,"soy",NA,NA
"18949","31089",2002,"NE","HOLT",10.09196,"irrigated","corn",3.08348,"soy",NA,NA
"18950","31089",2003,"NE","HOLT",11.304,"irrigated","corn",3.06464,"soy",NA,NA
"18951","31089",2004,"NE","HOLT",11.5866,"irrigated","corn",3.24048,"soy",NA,NA
"18952","31089",2005,"NE","HOLT",10.5818,"irrigated","corn",3.34724,"soy",NA,NA
"18953","31089",2006,"NE","HOLT",11.57404,"irrigated","corn",3.51052,"soy",NA,NA
"18954","31089",2007,"NE","HOLT",11.04652,"irrigated","corn",2.87624,"soy",NA,NA
"18955","31089",2008,"NE","HOLT",11.5552,"irrigated","corn",3.2028,"soy",NA,NA
"18956","31089",2009,"NE","HOLT",11.63056,"irrigated","corn",3.5796,"soy",NA,NA
"18957","31089",2010,"NE","HOLT",9.9538,"irrigated","corn",2.86996,"soy",NA,NA
"18958","31089",2011,"NE","HOLT",11.147,"irrigated","corn",3.50424,"soy",NA,NA
"18959","31089",2012,"NE","HOLT",11.7122,"irrigated","corn",3.42888,"soy",NA,NA
"18960","31089",2013,"NE","HOLT",11.96968,"irrigated","corn",3.7366,"soy",NA,NA
"18961","31089",2014,"NE","HOLT",10.65088,"irrigated","corn",3.38492,"soy",NA,NA
"18962","31089",2015,"NE","HOLT",12.66048,"irrigated","corn",4.20132,"soy",NA,NA
"18963","31089",2016,"NE","HOLT",12.93052,"irrigated","corn",3.97524,"soy",NA,NA
"18964","31089",2017,"NE","HOLT",13.2822,"irrigated","corn",3.8622,"soy",NA,NA
"18965","31089",2018,"NE","HOLT",12.96192,"irrigated","corn",3.95012,"soy",NA,NA
"18966","31089",2019,"NE","HOLT",12.88656,"irrigated","corn",3.768,"soy",NA,NA
"18967","31089",2020,"NE","HOLT",12.23972,"irrigated","corn",3.71148,"soy",NA,NA
"18968","31089",2022,"NE","HOLT",13.25708,"irrigated","corn",3.6738,"soy",NA,NA
"18969","31093",2000,"NE","HOWARD",8.164,"irrigated","corn",2.38012,"soy",NA,NA
"18970","31093",2001,"NE","HOWARD",9.50792,"irrigated","corn",3.0772,"soy",NA,NA
"18971","31093",2002,"NE","HOWARD",8.62872,"irrigated","corn",2.49944,"soy",NA,NA
"18972","31093",2003,"NE","HOWARD",9.84076,"irrigated","corn",2.80716,"soy",NA,NA
"18973","31093",2004,"NE","HOWARD",9.6084,"irrigated","corn",2.75692,"soy",NA,NA
"18974","31093",2005,"NE","HOWARD",9.87216,"irrigated","corn",3.40376,"soy",NA,NA
"18975","31093",2006,"NE","HOWARD",10.21756,"irrigated","corn",3.56704,"soy",NA,NA
"18976","31093",2007,"NE","HOWARD",10.16104,"irrigated","corn",3.22792,"soy",NA,NA
"18977","31093",2008,"NE","HOWARD",10.2992,"irrigated","corn",3.2028,"soy",NA,NA
"18978","31093",2009,"NE","HOWARD",11.56148,"irrigated","corn",3.6738,"soy",NA,NA
"18979","31093",2010,"NE","HOWARD",10.79532,"irrigated","corn",3.62984,"soy",NA,NA
"18980","31093",2011,"NE","HOWARD",10.048,"irrigated","corn",3.611,"soy",NA,NA
"18981","31093",2012,"NE","HOWARD",9.39488,"irrigated","corn",2.95788,"soy",NA,NA
"18982","31093",2013,"NE","HOWARD",10.82044,"irrigated","corn",3.8308,"soy",NA,NA
"18983","31093",2014,"NE","HOWARD",11.06536,"irrigated","corn",3.36608,"soy",NA,NA
"18984","31093",2015,"NE","HOWARD",11.50496,"irrigated","corn",3.66752,"soy",NA,NA
"18985","31093",2016,"NE","HOWARD",11.54892,"irrigated","corn",4.13852,"soy",NA,NA
"18986","31093",2017,"NE","HOWARD",11.61172,"irrigated","corn",NA,NA,NA,NA
"18987","31093",2018,"NE","HOWARD",11.59288,"irrigated","corn",3.34096,"soy",NA,NA
"18988","31093",2019,"NE","HOWARD",11.50496,"irrigated","corn",3.76172,"soy",NA,NA
"18989","31093",2020,"NE","HOWARD",11.97596,"irrigated","corn",3.95012,"soy",NA,NA
"18990","31093",2021,"NE","HOWARD",12.47208,"irrigated","corn",4.41484,"soy",NA,NA
"18991","31093",2022,"NE","HOWARD",9.56444,"irrigated","corn",3.20908,"soy",NA,NA
"18992","31095",2000,"NE","JEFFERSON",6.4056,"irrigated","corn",1.80236,"soy",1.70816,"wheat"
"18993","31095",2001,"NE","JEFFERSON",8.74804,"irrigated","corn",2.53084,"soy",2.56852,"wheat"
"18994","31095",2002,"NE","JEFFERSON",5.92832,"irrigated","corn",1.98448,"soy",3.02696,"wheat"
"18995","31095",2003,"NE","JEFFERSON",8.03212,"irrigated","corn",2.40524,"soy",3.53564,"wheat"
"18996","31095",2004,"NE","JEFFERSON",10.10452,"irrigated","corn",2.75064,"soy",3.14,"wheat"
"18997","31095",2005,"NE","JEFFERSON",8.96156,"irrigated","corn",3.18396,"soy",2.826,"wheat"
"18998","31095",2006,"NE","JEFFERSON",9.18136,"irrigated","corn",3.00812,"soy",3.37236,"wheat"
"18999","31095",2007,"NE","JEFFERSON",9.52048,"irrigated","corn",3.1086,"soy",2.02844,"wheat"
"19000","31095",2008,"NE","JEFFERSON",10.1108,"irrigated","corn",3.0458,"soy",2.5434,"wheat"
"19001","31095",2009,"NE","JEFFERSON",10.53784,"irrigated","corn",3.0144,"soy",2.983,"wheat"
"19002","31095",2010,"NE","JEFFERSON",9.52048,"irrigated","corn",2.71924,"soy",3.15884,"wheat"
"19003","31095",2011,"NE","JEFFERSON",9.38232,"irrigated","corn",3.22164,"soy",2.69412,"wheat"
"19004","31095",2012,"NE","JEFFERSON",7.7558,"irrigated","corn",2.40524,"soy",2.75064,"wheat"
"19005","31095",2013,"NE","JEFFERSON",10.35572,"irrigated","corn",3.29072,"soy",3.56076,"wheat"
"19006","31095",2014,"NE","JEFFERSON",11.63684,"irrigated","corn",3.2028,"soy",2.7632,"wheat"
"19007","31095",2015,"NE","JEFFERSON",10.52528,"irrigated","corn",3.15884,"soy",2.1038,"wheat"
"19008","31095",2016,"NE","JEFFERSON",9.75912,"irrigated","corn",3.66124,"soy",3.73032,"wheat"
"19009","31095",2017,"NE","JEFFERSON",9.06832,"irrigated","corn",3.12116,"soy",3.51052,"wheat"
"19010","31095",2018,"NE","JEFFERSON",11.3354,"irrigated","corn",3.44772,"soy",3.10232,"wheat"
"19011","31095",2019,"NE","JEFFERSON",11.28516,"irrigated","corn",3.82452,"soy",3.94384,"wheat"
"19012","31095",2020,"NE","JEFFERSON",10.93348,"irrigated","corn",3.68636,"soy",3.60472,"wheat"
"19013","31095",2022,"NE","JEFFERSON",10.66972,"irrigated","corn",3.13372,"soy",4.10712,"wheat"
"19014","31097",2000,"NE","JOHNSON",5.33172,"irrigated","corn",1.4758,"soy",2.2294,"wheat"
